"data"	"Freq"
"193"	3
"105"	2
"111"	2
"141"	2
"188"	2
"222"	2
"592"	2
"593"	2
"81"	1
"90"	1
"96"	1
"101"	1
"103"	1
"112"	1
"113"	1
"127"	1
"143"	1
"145"	1
"154"	1
"160"	1
"161"	1
"163"	1
"174"	1
"179"	1
"213"	1
"221"	1
"242"	1
"253"	1
"306"	1
"309"	1
"363"	1
"384"	1
"401"	1
"454"	1
"456"	1
"468"	1
"476"	1
"514"	1
"523"	1
"531"	1
"612"	1
"621"	1
"629"	1
"815"	1
"833"	1
